"_time",series,wheelAlignmentCode,axle,setting,"TTS_description","TTS_id","TTS_name","TTS_parent","TTS_profile","TLD_color","TLD_description","TLD_id","TLD_name","TLD_parent","TP_id","TP_parent","TP_pointNumber","TP_valueId","TP_xValue","TP_yValue"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22577","dbc_22423",69,"RAMA_TP69","4.8","393.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22579","dbc_22423",70,"RAMA_TP70","4.7","394.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22580","dbc_22423",71,"RAMA_TP71","4.5","395.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22581","dbc_22423",72,"RAMA_TP72","4.4","396.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22582","dbc_22423",73,"RAMA_TP73","3.7","401.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22583","dbc_22423",74,"RAMA_TP74","3.0","406.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22584","dbc_22423",75,"RAMA_TP75","2.3","411.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22585","dbc_22423",76,"RAMA_TP76","1.6","416.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22586","dbc_22423",77,"RAMA_TP77","0.9","421.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22587","dbc_22423",78,"RAMA_TP78","0.2","426.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22588","dbc_22423",79,"RAMA_TP79","-0.5","431.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22590","dbc_22423",80,"RAMA_TP80","-1.1","436.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22591","dbc_22423",81,"RAMA_TP81","-1.6","441.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22592","dbc_22423",82,"RAMA_TP82","-2.1","446.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22593","dbc_22423",83,"RAMA_TP83","-2.5","451.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,6710886,soll,"dbc_22423","RAMA_TL1","dbc_486","dbc_22594","dbc_22423",84,"RAMA_TP84","-2.9","456.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22596","dbc_22424",0,"RAMA_TP0","15.8","276.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22597","dbc_22424",1,"RAMA_TP1","16.4","281.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22608","dbc_22424",2,"RAMA_TP2","16.6","286.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22619","dbc_22424",3,"RAMA_TP3","16.5","291.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22630","dbc_22424",4,"RAMA_TP4","16.3","296.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22641","dbc_22424",5,"RAMA_TP5","16.0","301.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22652","dbc_22424",6,"RAMA_TP6","15.6","306.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22663","dbc_22424",7,"RAMA_TP7","15.1","311.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22674","dbc_22424",8,"RAMA_TP8","14.6","316.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22680","dbc_22424",9,"RAMA_TP9","14.1","321.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22598","dbc_22424",10,"RAMA_TP10","13.5","326.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22599","dbc_22424",11,"RAMA_TP11","12.9","331.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22600","dbc_22424",12,"RAMA_TP12","12.2","336.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22601","dbc_22424",13,"RAMA_TP13","12.1","337.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22602","dbc_22424",14,"RAMA_TP14","11.9","338.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22603","dbc_22424",15,"RAMA_TP15","11.8","339.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22604","dbc_22424",16,"RAMA_TP16","11.6","340.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22605","dbc_22424",17,"RAMA_TP17","11.5","341.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22606","dbc_22424",18,"RAMA_TP18","11.3","342.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22607","dbc_22424",19,"RAMA_TP19","11.2","343.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22609","dbc_22424",20,"RAMA_TP20","11.0","344.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22610","dbc_22424",21,"RAMA_TP21","10.9","345.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22611","dbc_22424",22,"RAMA_TP22","10.7","346.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22612","dbc_22424",23,"RAMA_TP23","10.5","347.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22613","dbc_22424",24,"RAMA_TP24","10.4","348.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22614","dbc_22424",25,"RAMA_TP25","10.2","349.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22615","dbc_22424",26,"RAMA_TP26","10.0","350.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22616","dbc_22424",27,"RAMA_TP27","9.9","351.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22617","dbc_22424",28,"RAMA_TP28","9.7","352.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22618","dbc_22424",29,"RAMA_TP29","9.5","353.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22620","dbc_22424",30,"RAMA_TP30","9.4","354.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22621","dbc_22424",31,"RAMA_TP31","9.2","355.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22622","dbc_22424",32,"RAMA_TP32","9.0","356.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22623","dbc_22424",33,"RAMA_TP33","8.8","357.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22624","dbc_22424",34,"RAMA_TP34","8.6","358.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22625","dbc_22424",35,"RAMA_TP35","8.5","359.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22626","dbc_22424",36,"RAMA_TP36","8.3","360.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22627","dbc_22424",37,"RAMA_TP37","8.1","361.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22628","dbc_22424",38,"RAMA_TP38","7.9","362.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22629","dbc_22424",39,"RAMA_TP39","7.7","363.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22631","dbc_22424",40,"RAMA_TP40","7.5","364.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22632","dbc_22424",41,"RAMA_TP41","7.3","365.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22633","dbc_22424",42,"RAMA_TP42","7.1","366.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22634","dbc_22424",43,"RAMA_TP43","6.9","367.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22635","dbc_22424",44,"RAMA_TP44","6.7","368.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22636","dbc_22424",45,"RAMA_TP45","6.5","369.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22637","dbc_22424",46,"RAMA_TP46","6.3","370.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22638","dbc_22424",47,"RAMA_TP47","6.1","371.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22639","dbc_22424",48,"RAMA_TP48","5.9","372.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22640","dbc_22424",49,"RAMA_TP49","5.7","373.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22642","dbc_22424",50,"RAMA_TP50","5.4","374.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22643","dbc_22424",51,"RAMA_TP51","5.2","375.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22644","dbc_22424",52,"RAMA_TP52","5.0","376.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22645","dbc_22424",53,"RAMA_TP53","4.8","377.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22646","dbc_22424",54,"RAMA_TP54","4.5","378.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22647","dbc_22424",55,"RAMA_TP55","4.3","379.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22648","dbc_22424",56,"RAMA_TP56","4.1","380.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22649","dbc_22424",57,"RAMA_TP57","3.9","381.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22650","dbc_22424",58,"RAMA_TP58","3.6","382.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22651","dbc_22424",59,"RAMA_TP59","3.4","383.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22653","dbc_22424",60,"RAMA_TP60","3.2","384.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22654","dbc_22424",61,"RAMA_TP61","2.9","385.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22655","dbc_22424",62,"RAMA_TP62","2.7","386.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22656","dbc_22424",63,"RAMA_TP63","2.5","387.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22657","dbc_22424",64,"RAMA_TP64","2.2","388.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22658","dbc_22424",65,"RAMA_TP65","2.0","389.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22659","dbc_22424",66,"RAMA_TP66","1.8","390.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22660","dbc_22424",67,"RAMA_TP67","1.6","391.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22661","dbc_22424",68,"RAMA_TP68","1.3","392.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22662","dbc_22424",69,"RAMA_TP69","1.1","393.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22664","dbc_22424",70,"RAMA_TP70","0.9","394.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22665","dbc_22424",71,"RAMA_TP71","0.6","395.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22666","dbc_22424",72,"RAMA_TP72","0.4","396.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22667","dbc_22424",73,"RAMA_TP73","-0.8","401.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22668","dbc_22424",74,"RAMA_TP74","-2.0","406.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22669","dbc_22424",75,"RAMA_TP75","-3.2","411.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22670","dbc_22424",76,"RAMA_TP76","-4.4","416.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22671","dbc_22424",77,"RAMA_TP77","-5.6","421.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22672","dbc_22424",78,"RAMA_TP78","-6.8","426.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22673","dbc_22424",79,"RAMA_TP79","-8.0","431.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22675","dbc_22424",80,"RAMA_TP80","-9.1","436.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22676","dbc_22424",81,"RAMA_TP81","-10.1","441.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22677","dbc_22424",82,"RAMA_TP82","-11.1","446.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22678","dbc_22424",83,"RAMA_TP83","-12.0","451.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,13421772,max,"dbc_22424","RAMA_TL2","dbc_486","dbc_22679","dbc_22424",84,"RAMA_TP84","-12.9","456.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,39423,"KO-Lage","dbc_22425","RAMA_TL3","dbc_486","dbc_22681","dbc_22425",0,"RAMA_TP0","-20.0","356.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,39423,"KO-Lage","dbc_22425","RAMA_TL3","dbc_486","dbc_22682","dbc_22425",1,"RAMA_TP1","9.0","356.0"
1504162341,F20,65,HA,Spur,"F20_SC65_HA_Spur_6794425_L","dbc_486","RAMA_TS81","dbc_292",RAMA,39423,"KO-Lage","dbc_22425","RAMA_TL3","dbc_486","dbc_22683","dbc_22425",2,"RAMA_TP2","20.0","356.0"
